doc_id,year,source,paragraph_id,text,keyword_hit
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,1333,"346 Yabancı öğrencilere verdiğimiz bursları, “Türkiye Bursları” başlığı altında birleştirilerek daha çok sayıda ülkeden öğrencinin ülkemize gelerek lisans, yüksek lisans ve doktora seviyesinde eğitim almalarını sağladık. Bugün 150 ülkeden 15 bin öğrenciye üniversitelerimizde burs sağlamaktayız. Türkiye burslarına 2014 yılında 152 ülkeden 82 bin başvuru alınmış olması, ülkemizin yüksek öğrenim alanında sadece bölgesinde değil, dünya genelinde bir cazibe merkezi haline gelmeye başladığını göstermektedir.",0
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,251,"Çerçeve Programlarına katılmıştır. Üniversite araştırma fonlarına ayrılan tahsisat 2002'de 70 milyon YTL iken bu tutar 2007'de 370 milyon YTL'ye çıkarılmıştır. 85 2007 YOLUNDA AK PARTİ SEÇİM BEYANNEMELERİ Üniversitelerimizin sanayi ile iş birliği çerçevesinde, vergi muafiyeti ayrıcalıkları bulunan Teknopark sayısı 3 iken iktidarımız döneminde 23'e çıkarılmış ve sanayimizin yenilikçilik ve rekabet gücü artırılmıştır.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,934,"252 2011 YOLUNDA AK PARTİ SEÇİM BEYANNEMELERİ Ankara il sınırları termal sular açısından son derece zengindir. Haymana, Ayaş, Kazan, Çubuk ve Kızılcahamam'da yeni termal tesislerin kurulması desteklenecektir. Aynı zamanda Ankara'da üniversitelerin önderlik yaptığı Teknokentler sayesinde teknolojinin Türkiye'deki üssü olacaktır.",0
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,166,"İstihdamı artırmada en önemli faktörlerden birinin yüksek bir büyüme hızı sağlamak olduğu bilinci ile hem büyüme hızımızı arttırdık, hem de büyümenin odağına istihdamı koyduk. Nitekim uyguladığımız başarılı politikalarımızın sonucunda kriz boyunca istihdamımız azalmadığı gibi, 2010 yılında 1 miyon 317 bin vatandaşımıza istihdam sağladık. İstihdamı artırmada diğer önemli bir araç olan aktif ve pasif işgücü politikalarını da başarı ile uygulamaya başladık.",0
tr_2003_ulusa_seslenis,2003,ulusa_seslenis,81,Kendinize güveniniz. Şunu hiç unutmayınız; bu devlet sizin devletinizdir. Bu hükümet sizin hükümetinizdir.,1
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,297,"95 2014 YOLUNDA AK PARTİ SEÇİM BEYANNAMELERİ Şehir güvenliğine, temizliğine, estetiğine, yeşile, parklara daha fazla yoğunlaşacak; insanımız için daha fazla yatırım yapacağız. Özellikle her şehir planı ve her yerel icraatımız aileyi ve çocuğu esas alacak. Çünkü iyi ve güzel şehirde yaşayan çocuklar büyüdüklerinde iyi ve güzel işler ve şehirler inşa ederler.",1
tr_2011_ulusa_seslenis,2011,ulusa_seslenis,339,"Biz yola çıkarken “sıfır sorun” dedik… Komşularımızla, bölgemizle, tüm dünyayla, barış eksenli, çözüm eksenli politikalar geliştireceğiz dedik. Hamdolsun bunu da başardık. Çözümsüzlüğü direten ülkeler karşısında da çözümü isteyen, çözüm için çabalayan ülke biz olduk.",1
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,103,"Bunun için; makro ekonomik istikrarın sürdürülmesi yanında, mal ve hizmet sektörlerinde verimlilik artışlarını getirecek olan, başta kayıt dışılığın önlenmesi olmak üzere, rekabetin sağlanması için 45 2007 YOLUNDA AK PARTİ SEÇİM BEYANNEMELERİ gerekli reformları ve yasal düzenlemeleri yapacak, tüketici haklarını en üst düzeyde koruyacağız. 2013 yılında; • Kişi başına geliri 10.000 doları (satın alma gücü paritesine göre 15.000 doları) geçmiş, • Milli Geliri 800 milyar dolara ulaşmış, • Enflasyonu “düşük tek haneye” indirmiş, • İşsizlik oranını daha da düşürmüş, • İhracatı 200 milyar doları aşmış, • Turizm geliri 40 milyar dolara yaklaşmış, daha güçlü ve müreffeh bir Türkiye hedefliyoruz. Nisan 2007'de açıkladığımız ve Türkiye'nin AB Müktesebatına uyumu için 2013 yılına kadar uygulayacağımız program çerçevesinde, ekonomik değişim ve dönüşüm için gerekli 200 kadar yasal düzenleme ve 600 kadar ikincil düzenlemeyi tamamlayacağız.",1
tr_2015_chp_secim_beyannamesi,2015,chp_secim_beyannamesi,368,"• Emeklilik için yeterli çalışma günü sayısına ulaştığı ve primlerini ödediği halde, yaşının dolmasını bekleyenlerin mağduriyetini gidereceğiz. EMEKLİLERE DAHA FAZLA SÖZ • Emekli sendikalarının önüne çıkarılan yasa dışı engelleri kaldıracağız. • Yerel düzeyde Emekli Meclislerinin kurulmasını destekleyeceğiz.",0
tr_2010_ulusa_seslenis,2010,ulusa_seslenis,265,"Her alanda bu dinamizmi, bu atılımı yaşıyoruz. Bakınız iki örnek daha vereyim... 10 Ekim'de Aydın'da yaptığımız toplu törenle, Çine Barajı'yla birlikte 9 büyük yatırımı daha hizmete açtık.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,634,"“İş bulamadım” şikayetinden çok, “iş kuramadım” diye arayış içinde olan bir anlayışı teşvik ediyoruz. Üniversiteler, özel sektör ve kamu kurumları arasında işbirliklerini teşvik ederek üniversite öğrencilerinin teori ile pratiği bir arada görüp uygulayabilecekleri ortamlar oluşturacağız. Gençlik sorunlarının yerinde tespitinde ve etkin çözümünde yerel yönetimlere (valilik ve belediyeler) daha fazla inisiyatif vereceğiz.",1
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,352,"1992-2002 yılları arasında yılda ortalama 75.000 hektar alanda ağaçlandırma çalışması yapılırken, 2013 yılında bu rakamı yaklaşık 6,5 katına çıkartarak 500 bin hektar alanda ağaçlandırma çalışması yaptık. 2003 yılından bugüne kadar 11 yılda toplam 3 milyar adet fidanı toprakla buluşturduk. Son 11 yılda 3 milyon 691 bin hektar, yani yaklaşık 37 milyon dekar alanda ağaçlandırma ve rehabilitasyon çalışması yaptık.",0
tr_2006_ulusa_seslenis,2006,ulusa_seslenis,502,"Bu ay boyunca, dünyanın geleceğine dair her alanda çok temel projeksiyonların yapıldığı, rotaların çizildiği, stratejilerin belirlendiği çok sayıda önemli uluslararası toplantıya ev sahipliği yaptık. Bu buluşmaların en önemlilerinden biri İspanya ile birlikte yürüttüğümüz Medeniyetler İttifakı girişiminin İstanbul zirvesiydi. Başta BM Genel Sekreteri Kofi Annan olmak üzere pek çok önemli misafirimiz 13 Kasım'da, bu zirvede bir araya geldi.",1
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,173,"Bu vizyonun gereği olarak, tarihi ve kültürel şehirlerin bütününün ve şehirlerin içinde bulunan tarihi bölgelerin tahrip edilmiş dokusu aslına uygun bir şekilde restore edilecektir. Söğüt, Dârende, Safranbolu, Mardin gibi tarihi şehirlerin ise bütün dokusu yeniden ihya edilecek, belediyelerin ve kamunun sağlayacağı alt yapı ve diğer hizmetlerin şehrin genel estetiğini bozmadan verilmesine dikkat edilecektir. Böylece şehirlerin “kimlik ve kişilik” kazanması sağlanacaktır.",1
tr_2012_ulusa_seslenis,2012,ulusa_seslenis,216,"Ülkelerimiz arasında düzenlenen Yüksek Düzeyli Stratejik İşbirliği Konseyi ile aramızdaki ortak kültür, dil ve tarih bağlarından güç alan işbirliğimiz, stratejik bir boyuta taşınmıştır. Azerbaycan; 21 yıl önce kurulduğu günden bu yana, sürekli bir gelişme ve büyüme içerisinde… Bizler de Türkiye olarak, bu süreçte Azerbaycan'a desteğimizi hiçbir zaman esirgemedik… Bugün, dost ve kardeş Azerbaycan'ı bir kez daha ziyaret edecek olmanın mutluluğunu yaşıyorum. Azerbaycan'a yapacağım bu ziyaret vesilesiyle, Azerbaycan Cumhurbaşkanı ve değerli dostum Sayın Aliyev ile de baş başa ve heyetler arası görüşmeler yapacağız; ilişkilerimizi ve kapsamlı işbirliğimizi, tüm boyutlarıyla ele alacağız.",0
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,947,"Turizm alanında İzmir, yeni yatırımlar ile bu alandaki öncü konumunu güçlendirecek, yalnızca bölgesel değil, küresel bir cazibe merkezi haline gelecektir. Bu konuda: • Ege Medeniyetleri Müzesi Projesinin hayata geçirilmesi • Dünya standartlarında bir kruvaziyer limanının yapılması • Kongre Merkezinin yapılması • Yurtdışına direk uçuş sefer sayılarının artırılması • Yeni Fuar Alanı ve Kongre Merkezi projeleri ile İzmir, turizmin gözbebeği, Ege'nin incisi konumunu sağlamlaştıracaktır. Expo 2020'nin İzmir'de yapılması için gerekli girişimler başlatılacak ve destekler sağlanacaktır.",1
tr_2004_ulusa_seslenis,2004,ulusa_seslenis,319,"Henüz göremeyenlerin bu gerçeği görmesi için de, inanıyorum ki çok uzun zamanlar geçmesi gerekmeyecektir. Çünkü Türkiye istim üzerindedir. Çünkü Türkiye, 70 milyon insanıyla birlikte, tarihe yeni bir medeniyet sayfası eklemenin eşiğine geldiğinin farkındadır.",1
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,526,"Ak Parti iktidarının yeni döneminde; Çağdaş dünyanın eğilimleri ve ülkemizin ihtiyaçları doğrultusunda merkezi idarenin rolü, temel ve asli görevleri ile sınırlandırılacak, planlama ve denetleme kapasitesi artırılacaktır. 166 2007 YOLUNDA AK PARTİ SEÇİM BEYANNEMELERİ Merkezi idarenin görevleri yerine getirilirken, aşağıdaki ilke ve esaslar göz önünde bulundurulacaktır: • Harcama odaklı değil, sonuç odaklı bir yönetim anlayışı kökleştirilecektir. • Merkezi idare ulusal düzeyde genel ilke ve politikaları, hedef ve standartları belirleyecek, uygun ölçek ve nitelikteki hizmetleri bizzat yürütecek, yerel hizmetlerin ise hukuka ve belirlenen standartlara uygun bir şekilde yerel yönetimler tarafından yürütülmesini denetleyecektir.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,873,"Demiryollarında yüksek hızlı ve hızlı tren hatlarımızı önemli ölçüde tamamlayacağız. Böylece, Türkiye'yi gelişmiş ülke standartlarında bir ulaştırma alt yapısına kavuşturacağız. Trafik yoğunluğunun yüksek olduğu kesimlerde trafik güvenliğinin artırılması ve taşıma sürelerinin kısaltılması amacıyla bölünmüş yol yapımına devam edeceğiz.",0
tr_2012_ulusa_seslenis,2012,ulusa_seslenis,127,"İtidali, soğukkanlılığı, sağduyuyu elden bırakmayacağız. Hukukun dışına asla çıkmayacağız. Savaş çığırtkanlarına kulak asmayacağız.",0
tr_2011_chp_secim_beyannamesi,2011,chp_secim_beyannamesi,455,"• Dünya'nın her gelişmiş kentinde, ortak kültürün yeşerdiği, kentlerin • Kalkınma Ajanslarının sorumluluk alanlarını ve kapsadıkları coğrafi karakterlerinin oluştuğu meydanlardan yoksun olan İstanbul'da, birimleri yeniden tanımlayarak daha işlevsel hale getireceğiz. İstanbulluların kamusal alanda var olabilecekleri alanlar yaratacağız. • İstanbul'un doğasını tehdit eden ve ulaşım sorununu çözümsüzlüğe DOĞU VE GÜNEYDOĞU ANADOLU BÖLGELERİNİN sürükleyecek 3.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,219,"2004 yılından itibaren Başbakanımızın başkanlığında düzenli olarak toplanan Bilim ve Teknoloji Yüksek Kurulu, Ar-Ge ve inovasyonda kabuğunu kıran özel girişime daha fazlası için umut ve güven veriyor. Refah ve huzur için ihtiyaç duyduğumuz sürdürülebilir sosyo-ekonomik büyüme ve rekabet üstünlüğü, ancak araştırma, geliştirme ve inovasyon faaliyetleri ile mümkündür. Bu ise desteklenecek üniversite-sanayi iş birliği üzerine inşa edilmiş bir “ulusal bilim ve teknoloji tabanı”nın toplumumuzda yaygınlaştırılması ile kalıcı olacaktır.",1
tr_2012_ulusa_seslenis,2012,ulusa_seslenis,33,"Bu 29 bin yeni kadronun 17 bini Milli Eğitim Bakanlığına tahsis edilmiş durumda… Recep Tayyip ERDOĞAN 242 Bu vesileyle, Şubat ve Ağustos aylarında öğretmen alımlarını gerçekleştireceğimizin müjdesini vermek istiyorum. Ancak, esas alımları Şubat ayından ziyade Ağustos ayında gerçekleştireceğiz… Bunun özellikle bilinmesini istiyorum… Bu vesileyle Şubat ayında atanamayan öğretmen adaylarımızın herhangi bir umutsuzluğa, herhangi bir ye'se kapılmamalarını bilhassa rica ediyorum. Sevgili vatandaşlarım… Eğitim altyapısında gerçekleştirdiğimiz ve gerçekleştireceğimiz bir dizi reformdan bahsetmişken, müfredatta yaptığımız çok önemli bir yenilikten, çok önemli bir adımdan daha söz etmek istiyorum.",0
tr_2011_ulusa_seslenis,2011,ulusa_seslenis,103,"Ulusa Sesleniş İstanbul | 28 Ağustos 2011 Recep Tayyip ERDOĞAN 138 Şükürler olsun ki milletimiz bu insanlık şuurunu en canlı haliyle yaşatıyor, Somali imtihanında da bunu en müşahhas şekilde gördük, yaşadık. 74 milyon insanımız Somali'deki kardeşlerimizin imdadına yetişmek için adeta seferber oldu. Buradan hayırsever milletimize, gönüllü kuruluşlarımıza, bu yardım faaliyetleri için geceli gündüzlü çalışan her insanımıza şükranlarımı sunuyorum.",1
tr_2008_ulusa_seslenis,2008,ulusa_seslenis,347,"Aynı şekilde bölücü terör örgütüyle çok yönlü, çok boyutlu mücadelemiz devam ederken, birlik ve bütünlüğümüzü güçlendirmek, demokrasimizi reformlarla daha da derinleştirmek durumundayız. Bu umut ve heyecanla yeni yılınızı kutluyor, 2009 yılının ülkemize, milletimize ve insanlığa barış, huzur ve bereket getirmesini Allah'tan temenni ediyorum. Sizleri tekrar en kalbi duygularımla selamlıyorum.",1
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,745,"Türkiye: Bölgesel Güç, Küresel Aktör Bütün bu vizyon ve yöntem ilkeleri ile uluslararası alanda yeni bir Türkiye imajı oluşturmak amacındayız. Kültürel anlamda doğu ile batı, ekonomik-politik anlamda kuzey ile güney arasında merkez bir rol üstlenmek zorunda olduğumuza inanıyoruz. Ülkemizin küresel konumunu reaksiyoner ve edilgen bir köprü rolü ile değil, aksiyoner ve etken bir merkez ülke ekseninde tanımlıyoruz.",0
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,198,"Yöre kimliğini yansıtacak kent müzelerine ve bölgeyle ilgili etnografya müzelerine önem verilecektir. Kütüphane, galeri ve kültür merkezi gibi kültür kurumları yerel yönetimlere devredilecek ve bunların toplumun merkezinde yer alan aktif kurumlar olarak kullanımı sağlanacaktır. Şehirlerimizin tarihi kimlikleri, gerek tarihi yapıların restorasyonu, gerekse yeni yapıların yerel dokuya uygun kılınmasıyla belirgin hale getirilecektir.",0
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,28,"Önümüzdeki dönemdeki temel amacımız, yine insanı merkez alan bir anlayış içinde Yeni Türkiye'yi her alanda kaliteli bir biçimde büyütmek ve güçlendirmek olacaktır. Bu beyanname ile yapacaklarımızı hedef olarak taahhüt ediyor ve hedeflerimize ulaşmak için kaynağı belli, projesi hazır, gerçekçi politikalarla bir kez daha siz aziz vatandaşlarımızın huzuruna çıkıyoruz. Hedeflere ulaştıkça yeni hedefler koyacak, yeni hedeflerin heyecanıyla kollarımızı sıvayacak ve her defasında aynı şevkle işe koyulmaya devam edeceğiz.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,343,"Son 8,5 yılda tohum üretimimiz 145 bin tondan % 243'lük bir artışla 498 bin tona çıkarıldı. Yine, hükümetimiz döneminde tohumculuk sektörüne verim odaklı destekler sağlandı. Dünyanın üçüncü büyük Tohum Gen Bankası Ankara'da kuruldu.",0
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,162,"Şehir işletme maliyetini düşürücü bir perspektif geliştireceğiz. Bu sebeple, mevcut şehirlerin merkezlerini daha fazla yoğunlaştıracak mevcut yapılaşma eğilimini azaltacağız. İstanbul, Ankara, İzmir ve Bursa gibi şehirleri daha da büyütecek gelişim planları yerine, sosyo-ekonomik gelişimi yeni şehirlere kaydıracak ve böylece şehir işletme maliyetlerini optimal veya mümkünse asgari seviyede tutacak bir şehirleşme modeli uygulayacağız.",0
tr_2012_ulusa_seslenis,2012,ulusa_seslenis,34,"Kamuoyunda uzun süreden bu yana, hatta bizim iktidarımızdan çok daha eskiye uzanan bir tartışma, bir beklenti vardı… Buna göre, 1926 yılından bu yana okullarımızda verilen Milli Güvenlik derslerinin demokratik Türkiye'ye yakışmadığı ifade ediliyor, bu dersin müfredattan çıkarılması gerektiği ifade ediliyordu… Bu konu, Hükümet olarak, uzun bir süreden bu yana bizim de gündemimizde yer alıyordu. Keza, Milli eğitim şuralarında da bu dersin kaldırılması teklif ediliyordu. AB raporlarında da Türkiye'nin eleştirilmesine neden oluyordu.",0
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,836,"Yasal düzenlemelerle, gecekondulaşmayı ve şehir planlarına aykırı kentleşmeyi önleyecek tedbirleri aldık. Şehirlerimizi güzelleştirmek ve gecekondu bölgelerini ıslah etmek için Kentsel Dönüşüm Projelerini hayata geçirdik; bu bölgelerde yaşayan vatandaşlarımıza yönelik ucuz konutlar ürettik. 226 2011 YOLUNDA AK PARTİ SEÇİM BEYANNEMELERİ Bugüne kadar büyük bir başarı ile gerçekleştirilen toplu konut uygulamaları ve bundan sonra da sürdürülecek, uzun vadeli programlarla şehirlerimizin yaşanabilir, sağlıklı ve estetik mekânlar olması sağlanacaktır.",0
tr_2015_chp_secim_beyannamesi,2015,chp_secim_beyannamesi,438,Kamu Yönetiminde Etkin Denetim • Yürütmenin yargı denetiminden kaçmasına olanak tanıyan tüm istisnaları ortadan kaldıracağız. • Yargı organlarının verdiği kararların tam olarak uygulanmasını sağlayacağız. • Bilgi edinme ve etik kurullarında sivil toplum temsilcilerinin yüksek düzeyde temsil edilmesini sağlayacağız.,1
tr_2004_ulusa_seslenis,2004,ulusa_seslenis,7,"Bu temeller üzerinde; dostluklarını pekiştiren, ilişkilerini geliştiren, bölgesel ve çevresel konularda inisiyatif alabilen yeni bir değerler diplomasisini aşama aşama hayata geçiriyoruz."" Başbakan Erdoğan, ""Ulusa Sesleniş"" konuşmasında, gerek Avrupa Birliği'ne tam üyelik stratejisinde, gerekse Kıbrıs'taki çözüm arayışlarında temel önceliğin, Türkiye'nin menfaatlerini korumak olduğunu söylüyordu. Dünyanın hızla değiştiğini, buna bağlı olarak küresel ve bölgesel şartlarda da aynı hızda değişimler yaşandığını anlatan Başbakan Erdoğan, şunları ifade ediyordu: ""Bütün ülkeler bu değişim çağına ayak uydurabilmek için politikalarını daha dinamik ve aktif bir hale getirmenin arayışı içerisindeler. Ne için?",1
tr_2008_ulusa_seslenis,2008,ulusa_seslenis,51,"Bu fark önemli bir farktır, Türkiye artık vergi gelirlerini neredeyse bütünüyle faiz ödemelerine kaptıran bir ülke olmaktan çıkmıştır. Ekonomimizin doğru istikamette kararlı bir biçimde ilerlediğine işaret eden bir başka önemli gösterge de ihracatımızdaki artıştır. 2007 başında yıllık ihracatımızı 100 milyar dolar olarak öngörmüşken, yıl sonunda bu miktar 106 milyar dolara ulaşmıştır.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,537,"Prim ödeme gücü olmadığı tespit edilenlerin sağlık primlerinin devlet tarafından ödenmeye başlanmasını sağladık. 2002 ve 2014 yıllarında GSYH'ya oran olarak, SGK toplam gelirleri sırasıyla yüzde 5,6 ve yüzde 10,2 düzeyinde, SGK toplam giderleri sırasıyla yüzde 8,0 ve yüzde 11,4 düzeyinde gerçekleşmiştir. Buna göre sosyal güvenlikte gelir- gider açığını GSYH'ya oran olarak 2002 yılındaki yüzde 2,4 düzeyinden 2014 yılındaki yüzde 1,2 düzeyine indirdik.",0
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,55,"Bu sayede geçmiş dönemlerin siyaset kurumuna kaybettirdiği toplumsal güveni ve itibarı tekrar kazandırmıştır. Bu konuda iktidarımız döneminde başlatılan girişimlerin yanı sıra, önümüzdeki süreçte: Siyasal yaşamın demokratikleşmesi için Anayasa'dan başlayarak ihtiyaç duyulan bütün yasalarda gerekli düzenlemeler yapılacaktır. Siyasi partilerin hesapları ve adayların harcamalarına şeffaflık ve denetlenebilirlik getirilmesi için Parti Grubumuz tarafından TBMM'ye verilen Kanun Teklifi yasalaştırılacaktır.",0
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,9,Sanayi Politikaları 254 4.3. Girişimcilik ve KOBİ'ler 261 4.4. Bilgi Toplumuna Dönüşüm 267 5.,0
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,363,"TÜİK'in yaptığı uzun dönem nüfus projeksiyonlarına göre, tedbir alınmaması halinde, doğurganlık hızının 2050 yılına kadar 1,65 çocuk seviyelerine kadar gerileyeceği tahmin edilmektedir. Bu kapsamda nüfus politikamızda değişime gittik ve 2000'li yıllara kadar uygulanan doğurganlığı azaltmaya yönelik politikalar yerine doğurganlığı artırmaya yönelik politikalara geçiş sağladık. Bu çerçevede, çalışan kadınlara üçüncü çocuğa kadar doğum borçlanması imkânı getirdik, tüp bebek uygulamasına erişimi kolaylaştırdık ve özel sektör tarafından kurulacak kreş ve gündüz bakımevleri için 5.",0
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,110,"Türkiye bu kriz döneminde pek çok göstergesiyle diğer ülkelerden olumlu bir biçimde ayrışmıştır. Bu krizle beraber pek çok gelişmiş ülkede potansiyel büyüme hızı düşmüştür. Önümüzdeki döneme ait yapılan 44 2011 YOLUNDA AK PARTİ SEÇİM BEYANNEMELERİ projeksiyonlarda, dünyadaki ekonomik güç dengesinin hızla Batı'dan Doğu'ya kayacağı öngörülmektedir.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,1328,"“Yurtdışı Türkler ve Akraba Topluluklar Başkanlığı”nı kurduk ve yurtdışında yaşayan Türk vatandaşlarımızın sorunları ile daha yakından ilgilenmeye ve faaliyetlerine finansman desteği vermeye başladık. 345 Yurtdışında ikamet eden vatandaşlarımızın ilk kez 2014 Cumhurbaşkanlığı seçimlerinde bulundukları ülkelerde oy kullanmalarını sağladık. Böylece, demokratik ve anayasal bir hakkın gereğinin yerine getirilmesinin yanında anavatana aidiyet bağlamında da önemli bir adım atılmasını sağlamış olduk.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,752,"3.11. Tarım ve Gıda AK Parti olarak iktidara geldiğimizden bu yana stratejik bir sektör olarak gördüğümüz tarım ve gıda alanında da köklü değişimlere ve ilklere imza atarak, ülkemizin refahını, halkımızın mutluluğunu artırdık. 195 Tarımsal desteklerde üretimi teşvik eden ancak sosyal boyutu da ihmal etmeyen yaklaşımımızı, planlı tarım ve çağdaş hayvancılık uygulamaları, etkin gıda güvenliğine yoğunlaşarak sürdürüyoruz.",0
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,263,"Artık şirketlerin de bir kimlik numarası olacak. Merkezi Sicil Kayıt Sistemi Projesi (MERSİS) ile artık her bir işletmenin, vatandaşların kimlik numarası uygulamasında olduğu gibi ayrı bir kimlik numarası olacak. Tüm kamu kurum ve kuruluşları ile diğer kişiler işletmelerin “erişime açık” olan bilgilerine bu ortak anahtar numara aracılığıyla ulaşabilecekler.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,761,"Türkiye'yi 193 ülkeye, 1.781 çeşit tarımsal ürün ihraç eden bir ülke konumuna ulaştırdık. • Hayvansal ürün, canlı hayvan ve su ürünleri ihracatımızı, 2002-2014 döneminde 247 milyon dolardan 2,1 milyar dolara yükselttik. 197 • 2002 yılında Ziraat Bankasında yüzde 59 olan tarımsal kredi faiz oranları, 2014 yılında kredi konusuna bağlı olarak yüzde sıfır ile yüzde 8,25 arasında uygulanmıştır.",0
tr_2006_ulusa_seslenis,2006,ulusa_seslenis,240,"Bu zirvenin hemen ardından Türkiye için son derece hayati öneme sahip bir başka bölgeye, bir başka zirveye geçtik. 5 Mayıs'ta Azerbaycan'ın başkenti Bakü'de gerçekleştirilen 9. Ekonomik İşbirliği Teşkilatı Zirvesi'ne katıldık.",0
tr_2007_ulusa_seslenis,2007,ulusa_seslenis,193,"Her ay sizlere bu yatırımların müjdelerini veriyor, Türkiye'nin yaşadığı değişimi en çarpıcı örnekleriyle dikkatinize sunuyorum. Nisan ayında da Türkiye'nin dört bir yanında çok önemli açılışlar gerçekleştirdik, çok önemli tesis ve yatırımları faaliyete geçirdik. 1 Nisan'da Eskişehir'deydik ve orada hem II.",0
tr_2009_ulusa_seslenis,2009,ulusa_seslenis,27,"Birbirimize bağlılığımızın, ülkemize sadakatimizin, büyük tarihi birikimimizin, zengin insani ve kültürel değerlerimizin bizi nasıl yıkılmaz kıldığını daha kolay şekilde fark edebileceğiz. Türkiye'nin özgüvenini kazanarak, potansiyelini en iyi şekilde kullanarak ne büyük bir atılım gerçekleştireceğini olduğunu mutlaka göreceğiz. Türkiye için bugünün dünden farklı olduğunu, yarınların çok daha farklı olacağını mutlaka gözleyeceğiz.",1
tr_2011_chp_secim_beyannamesi,2011,chp_secim_beyannamesi,32,"gruplara adil yarışma şartlarının sağlanması için uygun politik zemini hazırlar. Bununla birlikte, çoğunluğu elinde tutanların, siyasi alanı • Yeni Anayasa, hukuk devletini, yargı bağımsızlığını, kuvvetler ayrılığını, tekseslileştirmesini engelleyecek kurum ve kuralların uygulanmasını temel hak ve özgürlükleri ve sosyal devleti güvence altına alan, devletin gerekli kılar. Türkiye'de yüzde onluk seçim barajı, geniş tanımlanmış meşruiyetini insan haklarının korunmasına ve geliştirilmesine dayandıran parti yasakları, büyük partileri kayıran devlet yardımları ve bağımsız yeni bir 'toplumsal sözleşme' olacak.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,305,"Yapacağımız bütün çalışmalarda yurtiçinde ve yurtdışında daha fazla istihdam üretmeyi, ülkemize daha fazla geri dönüş sağlamayı hedefliyoruz. Gümrük Hizmetleri Ülkemizin gerek ticaret, gerek turizm, gerek uluslararası ilişkileri ve bölgesiyle bütünleşmesi açısından kaliteli hizmet sunan güçlü gümrük hizmetleri büyük önem taşımaktadır. Dürüst, hızlı, kaçağın her türünü önlemede ve yakalamada dinamik, kaçakçıya göz açtırmayan, süratli ve etkin gümrük hizmetleri için büyük mesafeler kat ettik.",1
